A,C,B,E,D,F,H,mu__0,sigma_log_,sigma
101.183390512,-4.00458777295,-4.93221077624,1891.56279713,-75.7794905465,233.257690839,-0.256336689837,44.9828820586,0.407113357566,1.50247441285
97.9446132979,-4.00458777295,-4.93221077624,1852.32631957,-78.2064899623,234.350783744,-0.256336689837,45.0468380192,0.407113357566,1.50247441285
96.9371097441,-4.00458777295,-4.94820287213,1869.87027966,-78.2064899623,234.350783744,-0.256336689837,45.0547227212,0.407113357566,1.50247441285
96.9371097441,-4.00458777295,-4.94820287213,1849.02655444,-75.6054316891,234.350783744,-0.256336689837,45.1138050038,0.407113357566,1.50247441285
101.768422519,-4.00458777295,-4.94820287213,1848.05249329,-76.3419023479,235.69928674,-0.256336689837,45.1084406451,0.407113357566,1.50247441285
101.34627179,-4.00458777295,-4.94820287213,1848.59639066,-77.522094964,235.12860432,-0.256336689837,45.0461451317,0.407113357566,1.50247441285
100.884160516,-4.00458777295,-4.84305638336,1857.79587822,-77.6264025874,233.533437924,-0.279808504288,45.0032804987,0.407113357566,1.50247441285
103.757121877,-4.00458777295,-4.84305638336,1839.89929642,-83.8133164176,234.696629151,-0.290707125173,45.1584740299,0.407113357566,1.50247441285
101.227027103,-4.00458777295,-4.84305638336,1859.56170542,-81.1958588579,234.367886046,-0.290707125173,45.0056673447,0.407113357566,1.50247441285
98.5645344087,-4.00458777295,-4.73160125831,1888.14909852,-80.3497792136,234.367886046,-0.290707125173,45.0217843191,0.407113357566,1.50247441285
99.1075102942,-4.16852523288,-4.73160125831,1888.14909852,-79.6625130468,236.573955604,-0.290707125173,45.1586944685,0.407113357566,1.50247441285
102.790545957,-3.91928949955,-4.73160125831,1882.66982048,-79.6625130468,236.573955604,-0.290157558693,45.1716338664,0.407113357566,1.50247441285
103.140161332,-4.03435481046,-4.76846332109,1904.65237404,-78.3639190063,236.573955604,-0.290157558693,45.1423680893,0.407113357566,1.50247441285
103.140161332,-4.03435481046,-4.76846332109,1920.4444584,-77.5502214898,234.081539606,-0.290157558693,45.0146048877,0.407113357566,1.50247441285
100.166577353,-4.03435481046,-4.76846332109,1910.83424682,-78.5424140788,234.654496666,-0.290157558693,44.9747026298,0.407113357566,1.50247441285
98.8982779314,-4.03435481046,-4.76846332109,1878.54022523,-80.8263082546,234.654496666,-0.290157558693,45.0015402603,0.407113357566,1.50247441285
98.8982779314,-4.03435481046,-4.76846332109,1868.82857834,-80.1148320662,233.081829944,-0.290157558693,45.0325676032,0.407113357566,1.50247441285
99.2460624185,-4.03435481046,-4.76846332109,1887.09163035,-78.6106893162,235.944440387,-0.290157558693,45.0546135165,0.407113357566,1.50247441285
99.2460624185,-4.03435481046,-4.76846332109,1883.31717324,-78.6106893162,235.944440387,-0.290157558693,45.0564867708,0.407113357566,1.50247441285
97.7061374298,-4.03435481046,-4.76846332109,1881.89558091,-77.6715152084,234.922826543,-0.290157558693,45.0625855027,0.407113357566,1.50247441285
97.7061374298,-4.03435481046,-4.76846332109,1881.89558091,-79.4249376477,235.452709022,-0.290157558693,45.0512475756,0.407113357566,1.50247441285
97.9028516097,-4.03435481046,-4.76846332109,1886.98337948,-78.711903752,234.058419568,-0.290157558693,45.0131624064,0.407113357566,1.50247441285
100.51199918,-4.03435481046,-4.76846332109,1866.55952166,-75.0511444649,234.058419568,-0.290157558693,45.055366945,0.407113357566,1.50247441285
99.8248736785,-4.03435481046,-4.76846332109,1862.19799994,-75.2792289801,234.058419568,-0.290157558693,45.0537907753,0.407113357566,1.50247441285
102.172747824,-4.03435481046,-4.76846332109,1872.86324342,-78.6262534675,231.538435691,-0.290157558693,45.0627957656,0.407113357566,1.50247441285
103.570645367,-4.03435481046,-4.76846332109,1884.80119382,-78.6262534675,231.538435691,-0.290157558693,45.0801141173,0.407113357566,1.50247441285
102.106384789,-3.89174141818,-4.76846332109,1894.86352579,-78.0186035085,232.990563228,-0.290157558693,45.0552601369,0.407113357566,1.50247441285
102.528032615,-3.89174141818,-5.02388295351,1892.55736422,-78.0186035085,232.990563228,-0.290157558693,45.1554078687,0.407113357566,1.50247441285
101.984466505,-3.90238044462,-5.02388295351,1891.34443031,-78.0186035085,232.990563228,-0.290157558693,45.133075181,0.407113357566,1.50247441285
101.984466505,-3.90238044462,-5.02388295351,1882.26346961,-78.1421834736,232.990563228,-0.290157558693,45.1455792253,0.407113357566,1.50247441285
99.4091422254,-3.90238044462,-4.89103819931,1879.03779202,-75.497205563,233.219891949,-0.290157558693,45.0494346178,0.388542835413,1.47483015707
103.109837568,-3.90238044462,-4.89103819931,1879.03779202,-76.0919575064,233.35772075,-0.267116162414,45.0920289302,0.388542835413,1.47483015707
99.7676947577,-4.01319009279,-4.89103819931,1870.01100073,-76.0292650924,232.612672258,-0.267116162414,44.9877034438,0.388542835413,1.47483015707
100.685443048,-4.01319009279,-4.94086665697,1868.70793326,-76.8232216449,232.612672258,-0.267116162414,44.9772438605,0.388542835413,1.47483015707
100.685443048,-4.01319009279,-4.94086665697,1883.19133346,-77.2799586169,232.961540745,-0.267116162414,44.9563499945,0.388542835413,1.47483015707
100.685443048,-4.01319009279,-4.94086665697,1889.27218741,-77.2441024308,233.391762262,-0.267116162414,44.95342455,0.388542835413,1.47483015707
100.685443048,-4.01319009279,-4.94086665697,1884.69656654,-77.110458327,233.391762262,-0.267116162414,44.9595956671,0.413483115607,1.51207535671
100.685443048,-4.01319009279,-4.99323010714,1886.15467971,-77.110458327,233.391762262,-0.286225567473,45.0190673829,0.413483115607,1.51207535671
100.685443048,-4.01319009279,-4.99323010714,1900.1477066,-78.6586598594,233.160944131,-0.286225567473,44.9916173441,0.413483115607,1.51207535671
100.685443048,-4.01319009279,-4.99323010714,1885.75399967,-78.6586598594,232.05539012,-0.228842976361,45.005343404,0.413483115607,1.51207535671
100.685443048,-3.92751510908,-4.99323010714,1897.62700092,-78.0333740859,232.05539012,-0.228842976361,45.0159139801,0.413483115607,1.51207535671
100.685443048,-3.95320312243,-4.99323010714,1892.27109383,-78.0650425667,233.717471976,-0.228842976361,45.0023157099,0.413483115607,1.51207535671
99.9863752173,-3.95320312243,-4.99323010714,1846.62723917,-76.2730618709,234.167033233,-0.228842976361,45.079478943,0.413483115607,1.51207535671
101.550945769,-4.11418084622,-4.99323010714,1862.09967852,-74.9546504215,231.940796017,-0.228842976361,45.0568685588,0.413483115607,1.51207535671
101.759202258,-4.11418084622,-4.99323010714,1865.53962627,-74.1155138593,231.940796017,-0.261089045488,45.0312413395,0.413483115607,1.51207535671
101.759202258,-4.11418084622,-4.99323010714,1825.9705724,-72.6276088506,231.144406618,-0.261089045488,45.0911232482,0.413483115607,1.51207535671
99.7889771671,-3.99906032889,-4.99323010714,1846.05630759,-72.7776254758,231.144406618,-0.261089045488,45.0313314727,0.413483115607,1.51207535671
99.7889771671,-3.99906032889,-5.0301359341,1863.28885643,-70.2172874769,231.144406618,-0.261089045488,45.066743054,0.413483115607,1.51207535671
101.880759857,-3.99906032889,-4.98886640358,1854.09035821,-75.4829880996,231.144406618,-0.261089045488,45.038096005,0.413483115607,1.51207535671
101.880759857,-3.99906032889,-4.98886640358,1867.15538885,-72.4649820234,231.144406618,-0.261089045488,45.0215101166,0.413483115607,1.51207535671
101.880759857,-3.99906032889,-4.98886640358,1868.1019865,-75.6819575074,231.144406618,-0.261089045488,45.0152979195,0.413483115607,1.51207535671
101.880759857,-3.99906032889,-4.98886640358,1879.20582311,-75.6819575074,231.144406618,-0.245641572,44.9986858256,0.399242678745,1.49069533479
103.923572276,-3.99906032889,-4.98886640358,1851.69389662,-75.6819575074,231.144406618,-0.245641572,45.1094511411,0.399242678745,1.49069533479
103.438770614,-3.99906032889,-4.98886640358,1830.97113675,-73.2055123286,233.00069568,-0.245641572,45.1227274243,0.399242678745,1.49069533479
103.438770614,-3.99906032889,-4.98886640358,1831.68908253,-72.0616257582,233.100376084,-0.245641572,45.1512820228,0.399242678745,1.49069533479
103.438770614,-3.99906032889,-4.98886640358,1821.17543589,-72.0616257582,232.718737536,-0.245641572,45.1452992956,0.399242678745,1.49069533479
103.438770614,-3.97774529931,-4.98886640358,1810.9436915,-72.0616257582,232.718737536,-0.245641572,45.1614352579,0.399242678745,1.49069533479
102.779934561,-3.97774529931,-4.98886640358,1810.9436915,-72.0616257582,232.718737536,-0.245641572,45.139473779,0.399242678745,1.49069533479
105.108510609,-3.97774529931,-4.98886640358,1843.8417789,-72.0616257582,232.718737536,-0.251541357021,45.2099124681,0.399242678745,1.49069533479
105.108510609,-3.97774529931,-4.98886640358,1838.5907921,-74.3353142292,232.718737536,-0.251541357021,45.1748693134,0.399242678745,1.49069533479
104.394608522,-3.94018773428,-4.98886640358,1838.66239258,-76.659970413,233.342461549,-0.251541357021,45.1486509744,0.399242678745,1.49069533479
104.531489318,-4.11992853826,-4.98886640358,1835.16490197,-80.3757961734,233.342461549,-0.251541357021,45.196514967,0.399242678745,1.49069533479
104.531489318,-4.11992853826,-4.98886640358,1832.97105809,-80.6949602123,233.342461549,-0.251541357021,45.2093456316,0.399242678745,1.49069533479
104.542648816,-4.11992853826,-4.98886640358,1835.13974556,-80.6949602123,233.342461549,-0.251541357021,45.2045542055,0.399242678745,1.49069533479
103.025241746,-4.11992853826,-4.98886640358,1832.00517044,-80.6949602123,232.953893051,-0.251541357021,45.1680356856,0.399242678745,1.49069533479
103.025241746,-4.11992853826,-4.98886640358,1874.78476196,-79.194694096,232.953893051,-0.251541357021,45.0448172328,0.399242678745,1.49069533479
101.292218116,-4.11992853826,-4.98886640358,1859.36978017,-76.027897926,232.953893051,-0.251541357021,45.0248196493,0.399242678745,1.49069533479
102.261650825,-4.11992853826,-4.98886640358,1862.64019879,-76.027897926,232.953893051,-0.251541357021,45.0376676089,0.399242678745,1.49069533479
101.53027412,-4.11992853826,-4.98886640358,1858.76825556,-78.9874393867,233.995751228,-0.251541357021,45.0254238998,0.399242678745,1.49069533479
102.54084015,-3.87888810538,-4.98886640358,1845.47724158,-78.6983506109,233.995751228,-0.251541357021,45.1235829687,0.399242678745,1.49069533479
101.851479723,-3.87888810538,-4.98886640358,1846.03859844,-79.5432587802,233.995751228,-0.251541357021,45.1110441436,0.399242678745,1.49069533479
101.851479723,-3.87888810538,-4.98886640358,1869.37194885,-82.1137208322,235.73450997,-0.251541357021,45.0823127655,0.399242678745,1.49069533479
101.851479723,-3.87888810538,-4.98886640358,1895.45899569,-77.7173830195,234.9532378,-0.251541357021,45.0854589989,0.399242678745,1.49069533479
102.122047162,-3.87888810538,-4.98886640358,1901.21626987,-77.7173830195,235.256988994,-0.251541357021,45.1039014049,0.399242678745,1.49069533479
99.5841638097,-3.87888810538,-4.98886640358,1885.32677484,-77.7173830195,235.194251395,-0.251541357021,45.0894048187,0.399242678745,1.49069533479
100.240011092,-3.87888810538,-4.98886640358,1885.41592159,-78.8554124182,233.270327391,-0.251541357021,45.0329117145,0.399242678745,1.49069533479
101.061397208,-3.87295812628,-4.98886640358,1884.63109791,-78.4482075919,233.270327391,-0.251541357021,45.0443714575,0.420901904954,1.52333483948
101.061397208,-3.87295812628,-4.98886640358,1873.34839706,-78.4482075919,233.195001197,-0.251541357021,45.0614074177,0.428620890272,1.53513893796
101.061397208,-3.87295812628,-4.98886640358,1877.47614632,-77.6940196257,234.883795862,-0.251541357021,45.0897449463,0.428620890272,1.53513893796
101.061397208,-3.87295812628,-4.98886640358,1870.92515424,-77.6940196257,234.883795862,-0.251541357021,45.0948677634,0.428620890272,1.53513893796
101.061397208,-3.87295812628,-5.0218743791,1865.1786004,-77.6940196257,234.883795862,-0.251541357021,45.1009074122,0.428620890272,1.53513893796
101.061397208,-3.87295812628,-5.0218743791,1850.30016385,-80.1149145093,234.883795862,-0.251541357021,45.0996994264,0.384849251562,1.46939279607
101.323277777,-3.87295812628,-5.0218743791,1866.83357683,-79.1548704207,234.883795862,-0.251541357021,45.0836070947,0.384849251562,1.46939279607
101.323277777,-3.87295812628,-4.96052216993,1877.88143286,-82.4696006925,234.883795862,-0.251541357021,45.0739502569,0.427968717173,1.53413808804
102.530092837,-3.87295812628,-5.0137193323,1880.65623122,-82.4696006925,232.881014111,-0.251541357021,45.1482526888,0.427968717173,1.53413808804
101.78159939,-3.87295812628,-5.0137193323,1868.98759485,-82.4696006925,232.881014111,-0.251541357021,45.1612397617,0.427968717173,1.53413808804
101.78159939,-3.96326042048,-5.0137193323,1868.98759485,-82.4706456737,232.881014111,-0.251541357021,45.0869651071,0.389175253337,1.47576316109
101.78159939,-3.96326042048,-5.0137193323,1885.81072653,-79.0093367996,232.881014111,-0.251541357021,44.9840668781,0.389175253337,1.47576316109
101.78159939,-3.96326042048,-5.0137193323,1886.08896404,-79.7887171778,232.70624202,-0.251541357021,44.9951656582,0.389175253337,1.47576316109
99.7170801775,-3.96326042048,-5.0137193323,1885.14654222,-79.7887171778,232.70624202,-0.251541357021,44.9858173916,0.389175253337,1.47576316109
99.7170801775,-3.96326042048,-5.0137193323,1879.02812213,-75.7104381341,232.70624202,-0.251541357021,44.9872840759,0.389175253337,1.47576316109
99.9721005128,-3.96326042048,-5.0137193323,1852.68135115,-77.8818894211,232.70624202,-0.251541357021,45.0230659318,0.389175253337,1.47576316109
99.9077351359,-4.01845123384,-5.0137193323,1855.87731431,-75.4422791053,232.70624202,-0.251541357021,44.9993678838,0.389175253337,1.47576316109
99.9077351359,-4.01845123384,-5.0137193323,1867.09648268,-76.3087150479,232.70624202,-0.251541357021,44.9805522074,0.389175253337,1.47576316109
98.6032939818,-4.01845123384,-5.0137193323,1853.50172007,-78.3443514604,232.341891613,-0.251541357021,45.037459121,0.389175253337,1.47576316109
101.420560328,-4.01845123384,-5.0137193323,1853.15282032,-78.5212893619,232.416162169,-0.251541357021,45.028344292,0.389175253337,1.47576316109
102.53149502,-4.01845123384,-5.0137193323,1830.20089752,-78.6990623577,232.416162169,-0.251541357021,45.1045252552,0.389175253337,1.47576316109
102.53149502,-3.96153635991,-5.0137193323,1815.65999982,-78.5513517,232.416162169,-0.251541357021,45.1540862016,0.389175253337,1.47576316109
102.689182081,-4.16273051623,-5.0137193323,1800.47744891,-74.50802563,232.416162169,-0.222570314755,45.212893064,0.389175253337,1.47576316109
100.922356683,-4.16273051623,-5.0137193323,1819.97074666,-72.5282176873,232.416162169,-0.222570314755,45.1642547828,0.389175253337,1.47576316109
100.64650068,-4.16273051623,-5.0137193323,1823.01225754,-75.2336148592,230.923794581,-0.222570314755,45.1806496551,0.389175253337,1.47576316109
100.64650068,-4.20039457552,-5.0137193323,1821.71245691,-71.2101347364,231.043151175,-0.222570314755,45.2007775721,0.389175253337,1.47576316109
100.236336444,-4.09444645232,-5.0137193323,1816.37566645,-72.7804094949,229.578071179,-0.222570314755,45.1632324956,0.389175253337,1.47576316109
100.013460008,-4.09444645232,-5.0137193323,1832.05553012,-73.2500878379,229.578071179,-0.222570314755,45.1389640671,0.389175253337,1.47576316109
103.120660383,-4.09444645232,-5.0137193323,1831.8503451,-76.2231487238,230.948310821,-0.222570314755,45.1796254901,0.389175253337,1.47576316109
100.906846685,-4.09444645232,-5.0137193323,1820.14549454,-76.8340745238,230.948310821,-0.222570314755,45.1785436876,0.389175253337,1.47576316109
99.6954566925,-4.09444645232,-5.0137193323,1808.5685607,-73.1645277762,230.948310821,-0.230471031345,45.1172927578,0.389175253337,1.47576316109
100.207343603,-4.09444645232,-5.0137193323,1795.19609603,-72.9573606261,230.113446953,-0.232621671827,45.1650941529,0.389175253337,1.47576316109
100.36947332,-4.09444645232,-5.0137193323,1797.36186321,-69.3978070614,230.113446953,-0.232621671827,45.137135163,0.389175253337,1.47576316109
100.36947332,-4.09444645232,-5.0137193323,1777.29447157,-69.8782576344,230.113446953,-0.232621671827,45.167810873,0.389175253337,1.47576316109
100.36947332,-4.09444645232,-5.0137193323,1782.89002411,-66.1033507346,230.113446953,-0.232621671827,45.2004890575,0.389175253337,1.47576316109
100.36947332,-4.09444645232,-5.03151797235,1805.55204571,-66.1033507346,229.649076521,-0.232621671827,45.1655355179,0.389175253337,1.47576316109
100.906226063,-4.09444645232,-5.03151797235,1781.99682941,-66.1033507346,229.649076521,-0.232621671827,45.1889310048,0.389175253337,1.47576316109
100.147017377,-4.09444645232,-5.03151797235,1789.4399431,-70.2733441803,229.649076521,-0.232621671827,45.1530457851,0.389175253337,1.47576316109
100.147017377,-4.09444645232,-5.03151797235,1785.22545438,-69.904572853,229.649076521,-0.232621671827,45.1582895166,0.389175253337,1.47576316109
100.147017377,-4.09444645232,-5.01521144667,1770.29031561,-73.0574714377,231.287942106,-0.232621671827,45.1763116276,0.389175253337,1.47576316109
100.147017377,-4.09444645232,-5.01521144667,1749.92410338,-69.8876498961,231.287942106,-0.232621671827,45.2001745972,0.389175253337,1.47576316109
99.588848219,-4.09444645232,-5.01521144667,1760.3115409,-69.8876498961,232.036820457,-0.232621671827,45.1938695917,0.389175253337,1.47576316109
99.588848219,-4.21057873266,-5.01521144667,1737.5378875,-69.7124667847,233.270171797,-0.253164237829,45.3473073457,0.389175253337,1.47576316109
100.699157749,-4.22037808362,-5.01521144667,1735.72087394,-69.7124667847,233.270171797,-0.239720441351,45.3615612234,0.389175253337,1.47576316109
100.810959325,-4.22037808362,-5.01521144667,1727.02237952,-69.7124667847,233.270171797,-0.239720441351,45.3716240954,0.389175253337,1.47576316109
100.182979302,-4.22037808362,-5.01521144667,1722.82135635,-69.3827880601,232.150567658,-0.239720441351,45.3535426477,0.389175253337,1.47576316109
101.449255458,-4.22037808362,-5.01521144667,1745.49495577,-68.7740279828,232.150567658,-0.239720441351,45.3420259541,0.389175253337,1.47576316109
101.449255458,-4.00378518131,-5.01521144667,1737.71207316,-66.6000932825,230.046722788,-0.239720441351,45.2298028396,0.389175253337,1.47576316109
101.100507546,-4.1349455025,-5.01521144667,1747.90993817,-70.1341608235,230.046722788,-0.293755626539,45.3649199776,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-5.01521144667,1743.47542784,-70.1341608235,230.046722788,-0.293755626539,45.3821529628,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-5.01521144667,1750.12104766,-69.9240665328,230.13502911,-0.293755626539,45.3635156066,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-4.6578362273,1761.0819106,-68.5202803576,230.167352158,-0.293755626539,45.340624833,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-4.6578362273,1753.81966264,-67.15065802,230.167352158,-0.293755626539,45.360600137,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-4.6578362273,1756.65540985,-68.9058197287,230.167352158,-0.293755626539,45.3473572867,0.389175253337,1.47576316109
99.2593374661,-4.1447545869,-4.6578362273,1746.71019837,-68.9058197287,230.167352158,-0.293755626539,45.3648166213,0.389175253337,1.47576316109
99.2593374661,-3.95283973826,-4.6578362273,1759.24313405,-67.0866575891,230.167352158,-0.312242702223,45.2542817383,0.389175253337,1.47576316109
99.2593374661,-3.95283973826,-4.6578362273,1729.45177038,-67.0866575891,230.167352158,-0.328322905799,45.2609291697,0.389175253337,1.47576316109
100.119677836,-3.95283973826,-4.6578362273,1729.99349727,-67.0866575891,230.167352158,-0.328322905799,45.2541431289,0.389175253337,1.47576316109
100.119677836,-3.95283973826,-4.6578362273,1755.06887577,-64.5251206635,228.444279229,-0.328322905799,45.2478395535,0.389175253337,1.47576316109
99.8059092394,-3.95283973826,-4.6578362273,1767.79972536,-67.7335105044,229.224946451,-0.328322905799,45.2036214151,0.362354475644,1.43670812975
99.8059092394,-3.95283973826,-4.6578362273,1760.42131311,-67.7335105044,229.224946451,-0.314619653696,45.2449339259,0.362354475644,1.43670812975
100.387908676,-3.95283973826,-4.6578362273,1776.43952175,-67.7335105044,229.224946451,-0.314619653696,45.2177280889,0.362354475644,1.43670812975
102.914431664,-3.95283973826,-4.6578362273,1780.08222124,-66.1595204649,229.224946451,-0.345561340043,45.2302319736,0.362354475644,1.43670812975
101.695880508,-3.95283973826,-4.6578362273,1778.57493424,-66.671983822,229.37917075,-0.345561340043,45.1965451684,0.362354475644,1.43670812975
101.954614885,-3.95283973826,-4.6578362273,1807.87525641,-70.2104915715,228.185532949,-0.345561340043,45.1982223391,0.362354475644,1.43670812975
100.853369668,-3.95283973826,-4.6578362273,1796.07394087,-70.2104915715,230.121859118,-0.345561340043,45.1360551956,0.362354475644,1.43670812975
100.853369668,-3.95283973826,-4.63641299932,1791.07554989,-70.2104915715,230.591513145,-0.345561340043,45.1367751254,0.366680890086,1.44293739001
100.853369668,-3.95283973826,-4.63641299932,1805.0886005,-70.2104915715,230.591513145,-0.345561340043,45.1169678504,0.366680890086,1.44293739001
99.4381651818,-3.95283973826,-4.63641299932,1833.8139484,-69.8420929407,230.591513145,-0.345561340043,45.0897241561,0.366680890086,1.44293739001
96.5677664753,-3.95283973826,-4.63641299932,1829.68210096,-71.1960154638,231.361714585,-0.345561340043,45.1608302498,0.366680890086,1.44293739001
98.1006929643,-3.95283973826,-4.63641299932,1840.68373889,-72.1987969964,232.686681258,-0.345561340043,45.1099861203,0.366680890086,1.44293739001
98.1006929643,-3.95283973826,-4.63641299932,1840.37265075,-72.225842539,233.745384248,-0.345561340043,45.1582336544,0.369076403826,1.4463981098
98.1006929643,-3.95283973826,-4.63641299932,1834.55589633,-72.4064508815,230.946784418,-0.345561340043,45.0907556441,0.369076403826,1.4463981098
98.1006929643,-4.0713972072,-4.63641299932,1855.66248015,-73.0601451003,230.946784418,-0.345561340043,45.0445086103,0.369076403826,1.4463981098
101.03491364,-4.0713972072,-4.63641299932,1870.47221695,-74.66002111,231.963648677,-0.345561340043,44.9895641044,0.369076403826,1.4463981098
100.774337442,-4.0713972072,-4.63641299932,1884.58096723,-75.9626671502,231.963648677,-0.345561340043,44.9642961468,0.369076403826,1.4463981098
100.774337442,-4.03763673225,-4.63641299932,1872.89763871,-74.699733228,232.355673865,-0.345561340043,44.982275222,0.407965209292,1.50375484356
100.774337442,-4.03763673225,-4.63641299932,1881.45759966,-75.2173534004,232.355673865,-0.345561340043,44.9678534899,0.407965209292,1.50375484356
103.353772276,-3.99625771029,-4.63641299932,1899.90599729,-78.0122883084,232.355673865,-0.345561340043,44.9934209884,0.407965209292,1.50375484356
103.353772276,-3.99625771029,-4.52295886072,1907.89265823,-78.0122883084,232.355673865,-0.340327532558,45.0574542289,0.407965209292,1.50375484356
103.353772276,-3.90530050815,-4.52295886072,1914.49528524,-78.0122883084,232.355673865,-0.340327532558,45.1029060454,0.407965209292,1.50375484356
99.2054982038,-3.90530050815,-4.52295886072,1916.25288547,-78.0122883084,233.97450291,-0.340327532558,45.0653307943,0.407965209292,1.50375484356
101.653886293,-3.90530050815,-4.52295886072,1877.12994463,-80.2469869515,234.027193512,-0.340327532558,45.1069095705,0.407965209292,1.50375484356
103.636684341,-4.22196344836,-4.52295886072,1877.88985377,-78.3237257897,234.027193512,-0.340327532558,45.2372401268,0.407965209292,1.50375484356
99.1057179344,-4.22196344836,-4.71266837635,1863.0994106,-78.3237257897,234.368086815,-0.340327532558,45.1341278326,0.407965209292,1.50375484356
99.1057179344,-4.22196344836,-4.71266837635,1866.10731236,-76.7883078699,236.32022644,-0.340327532558,45.2586965789,0.407965209292,1.50375484356
102.78456418,-4.22196344836,-4.71266837635,1866.10731236,-76.7883078699,234.467641364,-0.340327532558,45.1850732551,0.407965209292,1.50375484356
102.78456418,-4.22196344836,-4.71266837635,1843.51064587,-76.1901647814,234.467641364,-0.340327532558,45.2152592979,0.407965209292,1.50375484356
102.78456418,-4.00194313028,-4.71266837635,1843.3971061,-76.2734307582,234.467641364,-0.340327532558,45.0857111863,0.407965209292,1.50375484356
103.379965027,-4.00194313028,-4.63175077738,1843.43776384,-76.2734307582,233.792848543,-0.340327532558,45.0809680538,0.407965209292,1.50375484356
102.339193459,-4.00194313028,-4.63175077738,1828.58601971,-77.4536632652,233.792848543,-0.340327532558,45.06472415,0.407965209292,1.50375484356
99.5661622437,-4.00194313028,-4.63175077738,1856.52810328,-79.9641750713,233.792848543,-0.340327532558,45.0092177713,0.41236181048,1.51038080909
99.5661622437,-4.00194313028,-4.63175077738,1852.08010539,-79.4534864005,233.792848543,-0.340327532558,45.0127270701,0.41236181048,1.51038080909
99.5661622437,-4.00194313028,-4.63175077738,1846.69200897,-79.3910565394,233.792848543,-0.328721893474,45.0398750485,0.41236181048,1.51038080909
100.765066174,-4.00194313028,-4.63175077738,1857.85331443,-81.5082855099,234.667713317,-0.328721893474,45.0269371003,0.41236181048,1.51038080909
101.987371254,-4.00194313028,-4.63175077738,1850.90680215,-81.5082855099,234.667713317,-0.340330791806,45.0374632403,0.41236181048,1.51038080909
98.459362278,-4.00194313028,-4.63175077738,1832.70819337,-81.5082855099,236.194959694,-0.340330791806,45.0730773681,0.41236181048,1.51038080909
98.3509629716,-4.00194313028,-4.63175077738,1832.81970004,-79.6982207523,236.194959694,-0.340330791806,45.0846906611,0.41236181048,1.51038080909
101.289909339,-4.00194313028,-4.63175077738,1811.01841475,-79.6982207523,236.194959694,-0.340330791806,45.0960831248,0.41236181048,1.51038080909
101.289909339,-4.00194313028,-4.68361302818,1811.84704921,-81.7570080104,236.194959694,-0.340330791806,45.0938065041,0.41236181048,1.51038080909
99.1805965354,-4.00194313028,-4.68361302818,1820.94254451,-83.8357858156,237.142169139,-0.340330791806,45.0975083039,0.41236181048,1.51038080909
99.382224145,-4.00194313028,-4.68361302818,1820.94254451,-83.8357858156,237.142169139,-0.340330791806,45.0950222182,0.41236181048,1.51038080909
100.942988552,-4.00194313028,-4.68361302818,1797.36489342,-83.8357858156,237.142169139,-0.340330791806,45.1420799584,0.41236181048,1.51038080909
102.095214959,-4.00194313028,-4.68361302818,1789.28937793,-84.231665441,237.142169139,-0.340330791806,45.1842232944,0.41236181048,1.51038080909
101.362760478,-3.97250383865,-4.68361302818,1782.291767,-84.2399306072,239.865844867,-0.340330791806,45.2410846235,0.41236181048,1.51038080909
101.383283463,-3.97250383865,-4.68361302818,1772.04453876,-84.2399306072,239.865844867,-0.340330791806,45.2572670157,0.41236181048,1.51038080909
102.737779886,-3.97250383865,-4.68361302818,1774.74766523,-85.8175515501,239.278280968,-0.340330791806,45.2683323446,0.41236181048,1.51038080909
100.321428254,-3.97250383865,-4.68361302818,1768.76890631,-86.3412677375,239.278280968,-0.340330791806,45.2546598022,0.41236181048,1.51038080909
100.321428254,-4.13687401052,-4.68361302818,1754.97645714,-86.4712521883,241.790317257,-0.340330791806,45.3836964824,0.41236181048,1.51038080909
100.321428254,-4.10745953339,-4.68361302818,1754.97645714,-85.4168701884,239.645538348,-0.340330791806,45.2883951071,0.41236181048,1.51038080909
101.00519146,-4.08446446151,-4.68361302818,1767.9284318,-82.4670866644,238.51938173,-0.340330791806,45.2174533224,0.41236181048,1.51038080909
102.331568136,-4.08446446151,-4.68361302818,1762.83756099,-81.4878667477,237.686947939,-0.340330791806,45.2277707935,0.41236181048,1.51038080909
100.136528069,-4.08446446151,-4.68361302818,1766.12961048,-81.4878667477,237.686947939,-0.340330791806,45.1980798942,0.41236181048,1.51038080909
104.531193299,-4.0171576868,-4.68361302818,1767.77550227,-80.6118751146,237.686947939,-0.340330791806,45.2918294036,0.41236181048,1.51038080909
103.176401626,-4.0171576868,-4.68361302818,1734.93903184,-78.609230664,237.686947939,-0.340330791806,45.3026125178,0.41236181048,1.51038080909
99.5347001582,-4.0171576868,-4.68361302818,1749.6939035,-78.8616047597,237.686947939,-0.340330791806,45.233564823,0.41236181048,1.51038080909
98.0536602839,-4.0171576868,-4.68361302818,1750.13191699,-78.3724084186,237.686947939,-0.340330791806,45.2665498337,0.41236181048,1.51038080909
